觀測站ID,觀測站,觀測站英文,日期,時間,年份,月份,日,時,雨量(mm),原始值
466881,新北,New Taipei,2024-04-28,12:00:00,2024,4,28,12,0.5,0.5
466881,新北,New Taipei,2024-04-30,16:00:00,2024,4,30,16,11.5,11.5
466881,新北,New Taipei,2024-04-30,17:00:00,2024,4,30,17,6.5,6.5
466881,新北,New Taipei,2024-04-30,18:00:00,2024,4,30,18,0.1,T
466881,新北,New Taipei,2024-04-30,19:00:00,2024,4,30,19,0.1,T
466881,新北,New Taipei,2024-04-30,21:00:00,2024,4,30,21,0.5,0.5
466881,新北,New Taipei,2024-04-30,22:00:00,2024,4,30,22,0.1,T
466881,新北,New Taipei,2024-05-01,01:00:00,2024,5,1,1,0.1,T
466881,新北,New Taipei,2024-05-01,02:00:00,2024,5,1,2,0.5,0.5
466881,新北,New Taipei,2024-05-01,03:00:00,2024,5,1,3,0.1,T
466881,新北,New Taipei,2024-05-01,04:00:00,2024,5,1,4,0.5,0.5
466881,新北,New Taipei,2024-05-01,05:00:00,2024,5,1,5,0.5,0.5
466881,新北,New Taipei,2024-05-01,06:00:00,2024,5,1,6,0.1,T
466881,新北,New Taipei,2024-05-01,13:00:00,2024,5,1,13,0.1,T
466881,新北,New Taipei,2024-05-01,14:00:00,2024,5,1,14,0.1,T
466881,新北,New Taipei,2024-05-01,15:00:00,2024,5,1,15,0.1,T
466881,新北,New Taipei,2024-05-01,16:00:00,2024,5,1,16,2.0,2.0
466881,新北,New Taipei,2024-05-01,17:00:00,2024,5,1,17,3.0,3.0
466881,新北,New Taipei,2024-05-01,18:00:00,2024,5,1,18,0.1,T
466881,新北,New Taipei,2024-05-01,19:00:00,2024,5,1,19,2.5,2.5
466881,新北,New Taipei,2024-05-01,20:00:00,2024,5,1,20,0.1,T
466881,新北,New Taipei,2024-05-01,21:00:00,2024,5,1,21,0.1,T
466881,新北,New Taipei,2024-05-01,22:00:00,2024,5,1,22,0.1,T
466881,新北,New Taipei,2024-05-01,23:00:00,2024,5,1,23,1.0,1.0
466881,新北,New Taipei,2024-05-02,00:00:00,2024,5,2,0,0.1,T
466881,新北,New Taipei,2024-05-02,02:00:00,2024,5,2,2,0.1,T
466881,新北,New Taipei,2024-05-02,03:00:00,2024,5,2,3,0.5,0.5
466881,新北,New Taipei,2024-05-02,04:00:00,2024,5,2,4,2.0,2.0
466881,新北,New Taipei,2024-05-02,05:00:00,2024,5,2,5,1.5,1.5
466881,新北,New Taipei,2024-05-02,06:00:00,2024,5,2,6,0.5,0.5
466881,新北,New Taipei,2024-05-02,07:00:00,2024,5,2,7,2.5,2.5
466881,新北,New Taipei,2024-05-02,08:00:00,2024,5,2,8,0.5,0.5
466881,新北,New Taipei,2024-05-02,10:00:00,2024,5,2,10,0.1,T
466881,新北,New Taipei,2024-05-04,16:00:00,2024,5,4,16,4.0,4.0
466881,新北,New Taipei,2024-05-04,17:00:00,2024,5,4,17,4.0,4.0
466881,新北,New Taipei,2024-05-04,18:00:00,2024,5,4,18,0.5,0.5
466881,新北,New Taipei,2024-05-12,18:00:00,2024,5,12,18,0.1,T
466881,新北,New Taipei,2024-05-12,20:00:00,2024,5,12,20,0.1,T
466881,新北,New Taipei,2024-05-12,21:00:00,2024,5,12,21,17.5,17.5
466881,新北,New Taipei,2024-05-12,22:00:00,2024,5,12,22,23.5,23.5
466881,新北,New Taipei,2024-05-12,23:00:00,2024,5,12,23,2.0,2.0
466881,新北,New Taipei,2024-05-13,00:00:00,2024,5,13,0,1.5,1.5
466881,新北,New Taipei,2024-05-13,01:00:00,2024,5,13,1,1.5,1.5
466881,新北,New Taipei,2024-05-13,02:00:00,2024,5,13,2,2.5,2.5
466881,新北,New Taipei,2024-05-13,03:00:00,2024,5,13,3,1.5,1.5
466881,新北,New Taipei,2024-05-13,04:00:00,2024,5,13,4,7.0,7.0
466881,新北,New Taipei,2024-05-13,05:00:00,2024,5,13,5,1.5,1.5
466881,新北,New Taipei,2024-05-13,06:00:00,2024,5,13,6,0.5,0.5
466881,新北,New Taipei,2024-05-13,07:00:00,2024,5,13,7,0.5,0.5
466881,新北,New Taipei,2024-05-13,08:00:00,2024,5,13,8,0.1,T
466881,新北,New Taipei,2024-05-13,09:00:00,2024,5,13,9,0.1,T
466881,新北,New Taipei,2024-05-13,11:00:00,2024,5,13,11,0.1,T
466881,新北,New Taipei,2024-05-13,12:00:00,2024,5,13,12,0.1,T
466881,新北,New Taipei,2024-05-13,13:00:00,2024,5,13,13,0.1,T
466881,新北,New Taipei,2024-05-13,15:00:00,2024,5,13,15,0.1,T
466881,新北,New Taipei,2024-05-13,16:00:00,2024,5,13,16,0.1,T
466881,新北,New Taipei,2024-05-13,17:00:00,2024,5,13,17,0.1,T
466881,新北,New Taipei,2024-05-13,18:00:00,2024,5,13,18,0.1,T
466881,新北,New Taipei,2024-05-13,20:00:00,2024,5,13,20,0.1,T
466881,新北,New Taipei,2024-05-13,21:00:00,2024,5,13,21,0.1,T
466881,新北,New Taipei,2024-05-14,05:00:00,2024,5,14,5,0.1,T
466881,新北,New Taipei,2024-05-14,06:00:00,2024,5,14,6,0.5,0.5
466881,新北,New Taipei,2024-05-14,07:00:00,2024,5,14,7,0.1,T
466881,新北,New Taipei,2024-05-14,10:00:00,2024,5,14,10,0.1,T
466881,新北,New Taipei,2024-05-14,11:00:00,2024,5,14,11,1.5,1.5
466881,新北,New Taipei,2024-05-14,12:00:00,2024,5,14,12,0.5,0.5
466881,新北,New Taipei,2024-05-14,13:00:00,2024,5,14,13,0.5,0.5
466881,新北,New Taipei,2024-05-17,15:00:00,2024,5,17,15,0.1,T
466881,新北,New Taipei,2024-05-17,16:00:00,2024,5,17,16,0.1,T
466881,新北,New Taipei,2024-05-17,17:00:00,2024,5,17,17,0.1,T
466881,新北,New Taipei,2024-05-19,16:00:00,2024,5,19,16,0.1,T
466881,新北,New Taipei,2024-05-19,17:00:00,2024,5,19,17,0.1,T
466881,新北,New Taipei,2024-05-20,01:00:00,2024,5,20,1,0.1,T
466881,新北,New Taipei,2024-05-20,23:00:00,2024,5,20,23,0.1,T
466881,新北,New Taipei,2024-05-21,00:00:00,2024,5,21,0,0.1,T
466881,新北,New Taipei,2024-05-21,03:00:00,2024,5,21,3,0.1,T
466881,新北,New Taipei,2024-05-21,09:00:00,2024,5,21,9,0.1,T
466881,新北,New Taipei,2024-05-21,12:00:00,2024,5,21,12,0.1,T
466881,新北,New Taipei,2024-05-21,16:00:00,2024,5,21,16,13.5,13.5
466881,新北,New Taipei,2024-05-21,17:00:00,2024,5,21,17,17.0,17.0
466881,新北,New Taipei,2024-05-21,18:00:00,2024,5,21,18,17.5,17.5
466881,新北,New Taipei,2024-05-21,19:00:00,2024,5,21,19,5.5,5.5
466881,新北,New Taipei,2024-05-21,20:00:00,2024,5,21,20,0.1,T
466881,新北,New Taipei,2024-05-21,21:00:00,2024,5,21,21,0.1,T
466881,新北,New Taipei,2024-05-22,02:00:00,2024,5,22,2,0.1,T
466881,新北,New Taipei,2024-05-22,03:00:00,2024,5,22,3,0.1,T
466881,新北,New Taipei,2024-05-22,04:00:00,2024,5,22,4,1.0,1.0
466881,新北,New Taipei,2024-05-22,05:00:00,2024,5,22,5,0.1,T
466881,新北,New Taipei,2024-05-22,06:00:00,2024,5,22,6,0.1,T
466881,新北,New Taipei,2024-05-22,12:00:00,2024,5,22,12,0.1,T
466881,新北,New Taipei,2024-05-22,13:00:00,2024,5,22,13,0.1,T
466881,新北,New Taipei,2024-05-22,15:00:00,2024,5,22,15,0.5,0.5
466881,新北,New Taipei,2024-05-22,16:00:00,2024,5,22,16,0.1,T
466881,新北,New Taipei,2024-05-22,17:00:00,2024,5,22,17,0.5,0.5
466881,新北,New Taipei,2024-05-22,18:00:00,2024,5,22,18,0.1,T
466881,新北,New Taipei,2024-05-22,19:00:00,2024,5,22,19,0.1,T
466881,新北,New Taipei,2024-05-22,20:00:00,2024,5,22,20,1.5,1.5
466881,新北,New Taipei,2024-05-22,21:00:00,2024,5,22,21,0.1,T
466881,新北,New Taipei,2024-05-23,17:00:00,2024,5,23,17,0.1,T
466881,新北,New Taipei,2024-05-23,18:00:00,2024,5,23,18,0.1,T
466881,新北,New Taipei,2024-05-23,19:00:00,2024,5,23,19,1.5,1.5
466881,新北,New Taipei,2024-05-23,20:00:00,2024,5,23,20,0.5,0.5
466881,新北,New Taipei,2024-05-23,22:00:00,2024,5,23,22,0.1,T
466881,新北,New Taipei,2024-05-24,00:00:00,2024,5,24,0,0.1,T
466881,新北,New Taipei,2024-05-24,01:00:00,2024,5,24,1,0.1,T
466881,新北,New Taipei,2024-05-24,02:00:00,2024,5,24,2,0.1,T
466881,新北,New Taipei,2024-05-24,03:00:00,2024,5,24,3,0.1,T
466881,新北,New Taipei,2024-05-24,04:00:00,2024,5,24,4,0.1,T
466881,新北,New Taipei,2024-05-24,06:00:00,2024,5,24,6,0.1,T
466881,新北,New Taipei,2024-05-24,07:00:00,2024,5,24,7,0.5,0.5
466881,新北,New Taipei,2024-05-24,08:00:00,2024,5,24,8,1.5,1.5
466881,新北,New Taipei,2024-05-24,09:00:00,2024,5,24,9,0.1,T
466881,新北,New Taipei,2024-05-24,16:00:00,2024,5,24,16,0.1,T
466881,新北,New Taipei,2024-05-24,17:00:00,2024,5,24,17,0.1,T
466881,新北,New Taipei,2024-05-24,18:00:00,2024,5,24,18,1.5,1.5
466881,新北,New Taipei,2024-05-24,19:00:00,2024,5,24,19,0.1,T
466881,新北,New Taipei,2024-05-25,01:00:00,2024,5,25,1,0.1,T
466881,新北,New Taipei,2024-05-25,09:00:00,2024,5,25,9,0.1,T
466881,新北,New Taipei,2024-05-25,10:00:00,2024,5,25,10,0.1,T
466881,新北,New Taipei,2024-05-26,00:00:00,2024,5,26,0,0.1,T
466881,新北,New Taipei,2024-05-26,01:00:00,2024,5,26,1,0.1,T
466881,新北,New Taipei,2024-05-26,06:00:00,2024,5,26,6,0.1,T
466881,新北,New Taipei,2024-05-26,07:00:00,2024,5,26,7,0.1,T
466881,新北,New Taipei,2024-05-26,17:00:00,2024,5,26,17,12.0,12.0
466881,新北,New Taipei,2024-05-26,18:00:00,2024,5,26,18,3.0,3.0
466881,新北,New Taipei,2024-05-27,13:00:00,2024,5,27,13,0.1,T
466881,新北,New Taipei,2024-05-27,14:00:00,2024,5,27,14,7.0,7.0
466881,新北,New Taipei,2024-05-27,15:00:00,2024,5,27,15,0.1,T
466881,新北,New Taipei,2024-05-27,20:00:00,2024,5,27,20,0.1,T
466881,新北,New Taipei,2024-05-27,21:00:00,2024,5,27,21,0.1,T
466881,新北,New Taipei,2024-05-28,05:00:00,2024,5,28,5,0.1,T
466881,新北,New Taipei,2024-05-28,06:00:00,2024,5,28,6,2.5,2.5
466881,新北,New Taipei,2024-05-28,07:00:00,2024,5,28,7,2.0,2.0
466881,新北,New Taipei,2024-05-28,08:00:00,2024,5,28,8,2.0,2.0
466881,新北,New Taipei,2024-05-28,09:00:00,2024,5,28,9,5.5,5.5
466881,新北,New Taipei,2024-05-28,10:00:00,2024,5,28,10,2.0,2.0
466881,新北,New Taipei,2024-05-28,11:00:00,2024,5,28,11,0.5,0.5
466881,新北,New Taipei,2024-05-28,17:00:00,2024,5,28,17,0.1,T
466881,新北,New Taipei,2024-05-28,18:00:00,2024,5,28,18,0.5,0.5
466881,新北,New Taipei,2024-05-28,19:00:00,2024,5,28,19,0.1,T
466881,新北,New Taipei,2024-05-28,20:00:00,2024,5,28,20,0.1,T
466881,新北,New Taipei,2024-05-29,15:00:00,2024,5,29,15,0.1,T
466881,新北,New Taipei,2024-05-29,16:00:00,2024,5,29,16,0.1,T
466881,新北,New Taipei,2024-05-29,19:00:00,2024,5,29,19,0.1,T
466881,新北,New Taipei,2024-05-30,18:00:00,2024,5,30,18,0.1,T
466881,新北,New Taipei,2024-05-30,20:00:00,2024,5,30,20,0.1,T
466881,新北,New Taipei,2024-05-31,14:00:00,2024,5,31,14,0.1,T
466881,新北,New Taipei,2024-05-31,15:00:00,2024,5,31,15,16.0,16.0
466881,新北,New Taipei,2024-05-31,16:00:00,2024,5,31,16,1.0,1.0
466881,新北,New Taipei,2024-06-01,01:00:00,2024,6,1,1,0.1,T
466881,新北,New Taipei,2024-06-01,02:00:00,2024,6,1,2,0.1,T
466881,新北,New Taipei,2024-06-01,03:00:00,2024,6,1,3,0.1,T
466881,新北,New Taipei,2024-06-01,12:00:00,2024,6,1,12,0.5,0.5
466881,新北,New Taipei,2024-06-01,13:00:00,2024,6,1,13,1.5,1.5
466881,新北,New Taipei,2024-06-01,14:00:00,2024,6,1,14,0.5,0.5
466881,新北,New Taipei,2024-06-01,15:00:00,2024,6,1,15,1.5,1.5
466881,新北,New Taipei,2024-06-01,16:00:00,2024,6,1,16,0.1,T
466881,新北,New Taipei,2024-06-01,17:00:00,2024,6,1,17,1.5,1.5
466881,新北,New Taipei,2024-06-01,18:00:00,2024,6,1,18,1.5,1.5
466881,新北,New Taipei,2024-06-01,19:00:00,2024,6,1,19,0.1,T
466881,新北,New Taipei,2024-06-01,20:00:00,2024,6,1,20,0.5,0.5
466881,新北,New Taipei,2024-06-01,21:00:00,2024,6,1,21,1.5,1.5
466881,新北,New Taipei,2024-06-01,22:00:00,2024,6,1,22,1.0,1.0
466881,新北,New Taipei,2024-06-01,23:00:00,2024,6,1,23,1.0,1.0
466881,新北,New Taipei,2024-06-02,08:00:00,2024,6,2,8,0.1,T
466881,新北,New Taipei,2024-06-02,09:00:00,2024,6,2,9,2.0,2.0
466881,新北,New Taipei,2024-06-02,10:00:00,2024,6,2,10,1.5,1.5
466881,新北,New Taipei,2024-06-02,11:00:00,2024,6,2,11,1.5,1.5
466881,新北,New Taipei,2024-06-02,12:00:00,2024,6,2,12,2.0,2.0
466881,新北,New Taipei,2024-06-02,13:00:00,2024,6,2,13,1.0,1.0
466881,新北,New Taipei,2024-06-02,14:00:00,2024,6,2,14,0.5,0.5
466881,新北,New Taipei,2024-06-02,15:00:00,2024,6,2,15,0.5,0.5
466881,新北,New Taipei,2024-06-02,16:00:00,2024,6,2,16,1.5,1.5
466881,新北,New Taipei,2024-06-02,17:00:00,2024,6,2,17,1.5,1.5
466881,新北,New Taipei,2024-06-02,18:00:00,2024,6,2,18,9.0,9.0
466881,新北,New Taipei,2024-06-02,19:00:00,2024,6,2,19,12.5,12.5
466881,新北,New Taipei,2024-06-02,20:00:00,2024,6,2,20,5.5,5.5
466881,新北,New Taipei,2024-06-02,21:00:00,2024,6,2,21,1.5,1.5
466881,新北,New Taipei,2024-06-02,22:00:00,2024,6,2,22,1.0,1.0
466881,新北,New Taipei,2024-06-02,23:00:00,2024,6,2,23,0.5,0.5
466881,新北,New Taipei,2024-06-03,00:00:00,2024,6,3,0,0.1,T
466881,新北,New Taipei,2024-06-03,01:00:00,2024,6,3,1,0.5,0.5
466881,新北,New Taipei,2024-06-03,03:00:00,2024,6,3,3,0.1,T
466881,新北,New Taipei,2024-06-03,04:00:00,2024,6,3,4,0.1,T
466881,新北,New Taipei,2024-06-03,05:00:00,2024,6,3,5,0.5,0.5
466881,新北,New Taipei,2024-06-03,11:00:00,2024,6,3,11,0.1,T
466881,新北,New Taipei,2024-06-03,20:00:00,2024,6,3,20,0.1,T
466881,新北,New Taipei,2024-06-03,21:00:00,2024,6,3,21,0.1,T
466881,新北,New Taipei,2024-06-03,22:00:00,2024,6,3,22,0.1,T
466881,新北,New Taipei,2024-06-04,00:00:00,2024,6,4,0,0.1,T
466881,新北,New Taipei,2024-06-05,00:00:00,2024,6,5,0,0.1,T
466881,新北,New Taipei,2024-06-05,07:00:00,2024,6,5,7,0.1,T
466881,新北,New Taipei,2024-06-05,10:00:00,2024,6,5,10,0.1,T
466881,新北,New Taipei,2024-06-05,11:00:00,2024,6,5,11,0.1,T
466881,新北,New Taipei,2024-06-05,12:00:00,2024,6,5,12,0.1,T
466881,新北,New Taipei,2024-06-05,13:00:00,2024,6,5,13,1.5,1.5
466881,新北,New Taipei,2024-06-05,14:00:00,2024,6,5,14,0.5,0.5
466881,新北,New Taipei,2024-06-05,15:00:00,2024,6,5,15,3.0,3.0
466881,新北,New Taipei,2024-06-05,16:00:00,2024,6,5,16,1.0,1.0
466881,新北,New Taipei,2024-06-05,17:00:00,2024,6,5,17,1.5,1.5
466881,新北,New Taipei,2024-06-05,18:00:00,2024,6,5,18,0.5,0.5
466881,新北,New Taipei,2024-06-05,19:00:00,2024,6,5,19,0.5,0.5
466881,新北,New Taipei,2024-06-05,20:00:00,2024,6,5,20,0.5,0.5
466881,新北,New Taipei,2024-06-05,21:00:00,2024,6,5,21,0.1,T
466881,新北,New Taipei,2024-06-05,22:00:00,2024,6,5,22,1.5,1.5
466881,新北,New Taipei,2024-06-05,23:00:00,2024,6,5,23,2.5,2.5
466881,新北,New Taipei,2024-06-06,00:00:00,2024,6,6,0,7.0,7.0
466881,新北,New Taipei,2024-06-06,01:00:00,2024,6,6,1,4.0,4.0
466881,新北,New Taipei,2024-06-06,02:00:00,2024,6,6,2,0.1,T
466881,新北,New Taipei,2024-06-06,08:00:00,2024,6,6,8,0.1,T
466881,新北,New Taipei,2024-06-06,09:00:00,2024,6,6,9,0.1,T
466881,新北,New Taipei,2024-06-06,10:00:00,2024,6,6,10,0.5,0.5
466881,新北,New Taipei,2024-06-06,11:00:00,2024,6,6,11,0.5,0.5
466881,新北,New Taipei,2024-06-06,12:00:00,2024,6,6,12,0.1,T
466881,新北,New Taipei,2024-06-06,13:00:00,2024,6,6,13,0.1,T
466881,新北,New Taipei,2024-06-06,14:00:00,2024,6,6,14,0.1,T
466881,新北,New Taipei,2024-06-06,15:00:00,2024,6,6,15,1.0,1.0
466881,新北,New Taipei,2024-06-06,16:00:00,2024,6,6,16,0.5,0.5
466881,新北,New Taipei,2024-06-06,17:00:00,2024,6,6,17,1.0,1.0
466881,新北,New Taipei,2024-06-06,18:00:00,2024,6,6,18,0.1,T
466881,新北,New Taipei,2024-06-06,20:00:00,2024,6,6,20,1.0,1.0
466881,新北,New Taipei,2024-06-06,21:00:00,2024,6,6,21,0.1,T
466881,新北,New Taipei,2024-06-06,22:00:00,2024,6,6,22,0.1,T
466881,新北,New Taipei,2024-06-09,12:00:00,2024,6,9,12,8.0,8.0
466881,新北,New Taipei,2024-06-09,13:00:00,2024,6,9,13,0.1,T
466881,新北,New Taipei,2024-06-09,14:00:00,2024,6,9,14,0.1,T
466881,新北,New Taipei,2024-06-09,15:00:00,2024,6,9,15,0.5,0.5
466881,新北,New Taipei,2024-06-09,18:00:00,2024,6,9,18,12.0,12.0
466881,新北,New Taipei,2024-06-09,19:00:00,2024,6,9,19,6.0,6.0
466881,新北,New Taipei,2024-06-09,20:00:00,2024,6,9,20,0.5,0.5
466881,新北,New Taipei,2024-06-14,12:00:00,2024,6,14,12,0.1,T
466881,新北,New Taipei,2024-06-14,13:00:00,2024,6,14,13,1.5,1.5
466881,新北,New Taipei,2024-06-14,14:00:00,2024,6,14,14,0.5,0.5
466881,新北,New Taipei,2024-06-15,20:00:00,2024,6,15,20,1.5,1.5
466881,新北,New Taipei,2024-06-15,21:00:00,2024,6,15,21,0.1,T
466881,新北,New Taipei,2024-06-16,16:00:00,2024,6,16,16,25.5,25.5
466881,新北,New Taipei,2024-06-16,17:00:00,2024,6,16,17,7.5,7.5
466881,新北,New Taipei,2024-06-16,18:00:00,2024,6,16,18,42.5,42.5
466881,新北,New Taipei,2024-06-16,19:00:00,2024,6,16,19,0.5,0.5
466881,新北,New Taipei,2024-06-16,20:00:00,2024,6,16,20,0.1,T
466881,新北,New Taipei,2024-06-17,02:00:00,2024,6,17,2,0.1,T
466881,新北,New Taipei,2024-06-17,03:00:00,2024,6,17,3,0.1,T
466881,新北,New Taipei,2024-06-17,05:00:00,2024,6,17,5,0.1,T
466881,新北,New Taipei,2024-06-17,06:00:00,2024,6,17,6,0.5,0.5
466881,新北,New Taipei,2024-06-17,07:00:00,2024,6,17,7,0.5,0.5
466881,新北,New Taipei,2024-06-17,16:00:00,2024,6,17,16,2.5,2.5
466881,新北,New Taipei,2024-06-17,17:00:00,2024,6,17,17,0.5,0.5
466881,新北,New Taipei,2024-06-17,18:00:00,2024,6,17,18,0.1,T
466881,新北,New Taipei,2024-06-18,15:00:00,2024,6,18,15,19.0,19.0
466881,新北,New Taipei,2024-06-18,16:00:00,2024,6,18,16,7.5,7.5
466881,新北,New Taipei,2024-06-18,17:00:00,2024,6,18,17,0.1,T
466881,新北,New Taipei,2024-06-18,20:00:00,2024,6,18,20,0.5,0.5
466881,新北,New Taipei,2024-06-19,15:00:00,2024,6,19,15,50.0,50.0
466881,新北,New Taipei,2024-06-19,16:00:00,2024,6,19,16,0.1,T
466881,新北,New Taipei,2024-06-19,19:00:00,2024,6,19,19,0.5,0.5
466881,新北,New Taipei,2024-06-19,20:00:00,2024,6,19,20,1.0,1.0
466881,新北,New Taipei,2024-06-20,18:00:00,2024,6,20,18,0.1,T
466881,新北,New Taipei,2024-06-21,15:00:00,2024,6,21,15,57.0,57.0
466881,新北,New Taipei,2024-06-21,16:00:00,2024,6,21,16,2.5,2.5
466881,新北,New Taipei,2024-06-22,21:00:00,2024,6,22,21,0.1,T
466881,新北,New Taipei,2024-06-22,22:00:00,2024,6,22,22,0.1,T
466881,新北,New Taipei,2024-06-23,14:00:00,2024,6,23,14,1.5,1.5
466881,新北,New Taipei,2024-06-23,15:00:00,2024,6,23,15,35.5,35.5
466881,新北,New Taipei,2024-06-23,16:00:00,2024,6,23,16,6.5,6.5
466881,新北,New Taipei,2024-06-23,17:00:00,2024,6,23,17,0.1,T
466881,新北,New Taipei,2024-06-23,18:00:00,2024,6,23,18,0.5,0.5
466881,新北,New Taipei,2024-06-24,15:00:00,2024,6,24,15,25.5,25.5
466881,新北,New Taipei,2024-06-24,16:00:00,2024,6,24,16,24.5,24.5
466881,新北,New Taipei,2024-06-24,17:00:00,2024,6,24,17,15.0,15.0
466881,新北,New Taipei,2024-06-24,18:00:00,2024,6,24,18,4.0,4.0
466881,新北,New Taipei,2024-06-24,19:00:00,2024,6,24,19,0.5,0.5
466881,新北,New Taipei,2024-06-24,20:00:00,2024,6,24,20,0.1,T
466881,新北,New Taipei,2024-06-24,21:00:00,2024,6,24,21,0.5,0.5
466881,新北,New Taipei,2024-06-24,22:00:00,2024,6,24,22,0.1,T
466881,新北,New Taipei,2024-06-25,15:00:00,2024,6,25,15,14.5,14.5
466881,新北,New Taipei,2024-06-25,16:00:00,2024,6,25,16,46.0,46.0
466881,新北,New Taipei,2024-06-25,17:00:00,2024,6,25,17,0.1,T
466881,新北,New Taipei,2024-06-25,20:00:00,2024,6,25,20,7.5,7.5
466881,新北,New Taipei,2024-06-25,21:00:00,2024,6,25,21,1.5,1.5
466881,新北,New Taipei,2024-06-25,22:00:00,2024,6,25,22,0.1,T
466881,新北,New Taipei,2024-06-25,23:00:00,2024,6,25,23,0.5,0.5
466881,新北,New Taipei,2024-06-26,15:00:00,2024,6,26,15,0.5,0.5
466881,新北,New Taipei,2024-06-26,16:00:00,2024,6,26,16,4.5,4.5
466881,新北,New Taipei,2024-06-26,17:00:00,2024,6,26,17,1.5,1.5
466881,新北,New Taipei,2024-06-26,18:00:00,2024,6,26,18,0.5,0.5
466881,新北,New Taipei,2024-06-28,14:00:00,2024,6,28,14,6.5,6.5
466881,新北,New Taipei,2024-06-28,15:00:00,2024,6,28,15,63.0,63.0
466881,新北,New Taipei,2024-06-28,16:00:00,2024,6,28,16,6.0,6.0
466881,新北,New Taipei,2024-06-28,17:00:00,2024,6,28,17,0.1,T
466881,新北,New Taipei,2024-06-28,18:00:00,2024,6,28,18,0.5,0.5
466881,新北,New Taipei,2024-06-29,16:00:00,2024,6,29,16,12.0,12.0
466881,新北,New Taipei,2024-06-29,20:00:00,2024,6,29,20,0.5,0.5
466881,新北,New Taipei,2024-06-30,16:00:00,2024,6,30,16,0.1,T
466881,新北,New Taipei,2024-06-30,17:00:00,2024,6,30,17,2.5,2.5
466881,新北,New Taipei,2024-06-30,18:00:00,2024,6,30,18,0.1,T
466881,新北,New Taipei,2024-07-01,16:00:00,2024,7,1,16,6.0,6.0
466881,新北,New Taipei,2024-07-01,18:00:00,2024,7,1,18,0.1,T
466881,新北,New Taipei,2024-07-01,19:00:00,2024,7,1,19,4.5,4.5
466881,新北,New Taipei,2024-07-01,20:00:00,2024,7,1,20,0.1,T
466881,新北,New Taipei,2024-07-01,21:00:00,2024,7,1,21,0.1,T
466881,新北,New Taipei,2024-07-01,22:00:00,2024,7,1,22,0.1,T
466881,新北,New Taipei,2024-07-02,14:00:00,2024,7,2,14,0.1,T
466881,新北,New Taipei,2024-07-02,15:00:00,2024,7,2,15,85.5,85.5
466881,新北,New Taipei,2024-07-02,16:00:00,2024,7,2,16,2.0,2.0
466881,新北,New Taipei,2024-07-02,17:00:00,2024,7,2,17,10.5,10.5
466881,新北,New Taipei,2024-07-02,19:00:00,2024,7,2,19,0.1,T
466881,新北,New Taipei,2024-07-02,20:00:00,2024,7,2,20,0.1,T
466881,新北,New Taipei,2024-07-03,18:00:00,2024,7,3,18,0.5,0.5
466881,新北,New Taipei,2024-07-03,19:00:00,2024,7,3,19,1.0,1.0
466881,新北,New Taipei,2024-07-04,17:00:00,2024,7,4,17,0.1,T
466881,新北,New Taipei,2024-07-04,18:00:00,2024,7,4,18,0.1,T
466881,新北,New Taipei,2024-07-06,16:00:00,2024,7,6,16,0.1,T
466881,新北,New Taipei,2024-07-07,14:00:00,2024,7,7,14,6.5,6.5
466881,新北,New Taipei,2024-07-07,15:00:00,2024,7,7,15,12.5,12.5
466881,新北,New Taipei,2024-07-07,16:00:00,2024,7,7,16,0.1,T
466881,新北,New Taipei,2024-07-08,16:00:00,2024,7,8,16,4.0,4.0
466881,新北,New Taipei,2024-07-08,17:00:00,2024,7,8,17,12.5,12.5
466881,新北,New Taipei,2024-07-08,18:00:00,2024,7,8,18,0.1,T
466881,新北,New Taipei,2024-07-09,16:00:00,2024,7,9,16,4.5,4.5
466881,新北,New Taipei,2024-07-09,17:00:00,2024,7,9,17,4.0,4.0
466881,新北,New Taipei,2024-07-09,18:00:00,2024,7,9,18,0.1,T
466881,新北,New Taipei,2024-07-10,14:00:00,2024,7,10,14,2.0,2.0
466881,新北,New Taipei,2024-07-10,15:00:00,2024,7,10,15,0.1,T
466881,新北,New Taipei,2024-07-10,16:00:00,2024,7,10,16,0.1,T
466881,新北,New Taipei,2024-07-10,17:00:00,2024,7,10,17,0.5,0.5
466881,新北,New Taipei,2024-07-10,19:00:00,2024,7,10,19,0.1,T
466881,新北,New Taipei,2024-07-10,20:00:00,2024,7,10,20,0.1,T
466881,新北,New Taipei,2024-07-10,21:00:00,2024,7,10,21,0.1,T
466881,新北,New Taipei,2024-07-11,16:00:00,2024,7,11,16,0.5,0.5
466881,新北,New Taipei,2024-07-12,17:00:00,2024,7,12,17,0.1,T
466881,新北,New Taipei,2024-07-13,15:00:00,2024,7,13,15,13.0,13.0
466881,新北,New Taipei,2024-07-13,16:00:00,2024,7,13,16,1.5,1.5
466881,新北,New Taipei,2024-07-13,17:00:00,2024,7,13,17,0.1,T
466881,新北,New Taipei,2024-07-16,16:00:00,2024,7,16,16,0.5,0.5
466881,新北,New Taipei,2024-07-17,16:00:00,2024,7,17,16,0.1,T
466881,新北,New Taipei,2024-07-23,05:00:00,2024,7,23,5,0.1,T
466881,新北,New Taipei,2024-07-23,06:00:00,2024,7,23,6,0.1,T
466881,新北,New Taipei,2024-07-23,16:00:00,2024,7,23,16,2.0,2.0
466881,新北,New Taipei,2024-07-23,17:00:00,2024,7,23,17,0.1,T
466881,新北,New Taipei,2024-07-23,21:00:00,2024,7,23,21,0.1,T
